Sex,HighSchool,remoteness,Year,cohort_cat,weekly_cannabis,AgeR
2,1,2,2013,5,0,2.9464839
2,1,2,2016,2,0,5.7559271
1,1,2,2010,5,0,2.2855582
1,0,2,2007,3,0,4.1485734
1,0,2,2007,3,0,4.1813288
1,1,2,2013,2,0,5.5243092
2,0,2,2010,1,0,6.6312771
1,1,2,2013,4,0,3.7706442
1,1,2,2016,1,0,6.8259497
2,1,2,2001,4,0,2.8076322
1,1,2,2010,5,1,2.8885808
1,1,2,2004,2,0,4.4519796
2,0,2,2016,4,0,4.1939621
1,0,2,2007,2,0,5.4170513
1,0,2,2013,1,0,6.7921624
1,0,2,2010,3,0,4.7220879
2,1,2,2004,4,0,3.0144677
1,0,2,2019,4,0,4.2176714
1,0,2,2016,1,0,6.8905535
2,1,2,2004,3,0,3.5624404
1,0,2,2013,1,0,7.0875888
2,0,2,2007,2,0,5.3657455
1,1,2,2007,4,0,2.9826243
2,1,2,2004,2,0,4.5554924
1,1,2,2013,5,0,3.0604115
1,1,2,2010,1,0,6.1886249
1,0,2,2007,3,0,4.3306894
2,1,2,2016,3,0,5.2400746
1,1,2,2004,4,0,2.5839152
1,1,2,2016,4,0,4.1743174
2,1,2,2013,1,0,7.1199164
2,0,2,2007,2,0,5.4736314
1,0,2,2007,1,0,5.7145677
1,1,2,2019,1,0,6.9964523
2,1,2,2010,4,0,3.0939791
1,1,2,2010,2,0,5.3992205
2,0,2,2007,2,0,4.7646575
1,0,2,2016,1,0,7.4325833
2,1,2,2016,3,0,4.7927198
1,0,2,2004,2,0,4.7117114
1,0,2,2010,3,1,4.04249
1,0,2,2001,4,0,2.2542596
2,1,2,2004,4,0,3.2179067
2,1,2,2019,6,0,2.5104601
1,0,2,2016,3,0,5.0996022
2,0,2,2007,5,0,2.2044303
2,0,2,2004,4,0,2.7220142
2,1,2,2010,3,0,4.1003313
2,0,2,2010,2,0,5.3691692
2,0,2,2007,5,0,2.2785923
2,0,2,2010,5,0,2.1306055
1,1,2,2004,3,0,4.1797976
1,0,2,2019,2,0,6.746172
2,1,2,2019,4,0,4.3018165
1,0,2,2001,2,0,4.5621271
2,0,2,2019,1,0,7.2730398
2,1,2,2010,2,0,5.2357492
1,0,2,2019,6,1,2.0176127
2,1,2,2007,5,0,2.5879843
2,1,2,2004,2,0,4.4015756
1,0,2,2016,4,0,4.3134918
1,0,2,2019,6,1,2.0149198
1,1,2,2004,5,0,2.1037536
1,0,2,2019,6,1,2.6007588
1,0,2,2019,2,0,6.3162198
2,1,2,2013,4,0,3.3573468
2,1,2,2001,4,0,2.3506877
2,1,2,2013,6,0,2.0156412
1,0,2,2001,4,0,2.8760607
2,0,2,2001,3,0,3.9698234
2,0,2,2004,3,0,4.2295156
2,1,2,2001,2,0,4.7338614
1,1,2,2007,5,0,2.2671683
1,1,2,2004,5,0,1.94286
2,1,2,2016,6,1,1.8446581
2,1,2,2016,1,0,7.3755155
2,0,2,2013,1,0,6.5630198
1,1,2,2007,3,0,3.7883234
1,0,2,2019,3,0,5.1691394
2,1,2,2013,4,0,3.5014722
1,0,2,2016,3,0,5.3335085
1,0,2,2019,4,0,4.785243
2,1,2,2019,6,0,2.4389954
1,1,2,2007,1,0,5.7181377
1,0,2,2010,3,0,4.6262994
2,1,2,2007,1,0,5.8387885
1,0,2,2004,4,1,2.7127457
2,1,2,2004,2,0,4.9690762
1,1,2,2007,2,0,4.9321408
1,1,2,2016,3,0,5.2252951
2,0,2,2016,3,0,5.1824384
1,0,2,2007,3,0,4.4021082
1,1,2,2001,1,0,5.8934875
2,1,2,2001,3,0,3.3750677
1,0,2,2016,6,0,1.9027804
2,1,2,2004,1,0,5.406404
1,1,2,2013,5,0,2.7012291
1,0,2,2007,1,0,6.2036076
2,0,2,2013,4,0,3.662174
1,1,2,2013,4,0,4.0582223
2,1,2,2010,3,0,4.5697484
2,1,2,2016,2,0,6.2694016
1,1,2,2001,2,0,4.8787313
2,0,2,2010,4,0,3.7302887
1,0,2,2007,5,0,2.0305882
1,0,2,2016,6,0,1.8065379
2,0,2,2001,2,0,4.972424
2,1,2,2016,5,0,2.7764513
2,0,2,2001,4,1,2.4765241
1,1,2,2016,6,0,2.3343701
1,0,2,2016,1,0,6.8764272
2,0,2,2019,3,0,5.5139108
1,0,2,2001,4,0,2.8953762
1,0,2,2013,1,0,6.5171781
2,1,2,2016,5,0,2.9516397
1,0,2,2019,4,0,4.277904
2,1,2,2004,1,0,5.9266334
1,0,2,2004,2,1,5.0210767
2,0,2,2016,6,0,2.0752659
2,1,2,2016,3,0,4.9368224
1,1,2,2013,5,0,2.8510959
1,0,2,2016,1,0,7.1781321
1,1,2,2007,2,0,5.2093191
1,0,2,2004,5,0,2.0524521
2,1,2,2016,6,0,2.1652739
1,1,2,2004,3,0,3.9014273
2,0,2,2004,2,0,5.172184
1,1,2,2016,2,0,6.3315501
1,1,2,2004,3,0,3.7529438
1,1,2,2001,3,0,3.7188892
1,0,2,2004,5,0,1.9066952
2,0,2,2010,2,0,5.3140392
2,1,2,2007,2,0,5.343214
2,1,2,2001,4,0,2.9721437
2,1,2,2016,5,0,3.4186952
1,1,2,2004,1,0,5.4845552
1,0,2,2001,3,0,3.1006446
2,0,2,2016,3,0,5.1098919
2,0,2,2019,2,0,6.2081876
1,0,2,2004,1,0,6.0659633
2,1,2,2001,1,0,5.6933198
1,0,2,2007,5,0,2.0530634
2,1,2,2016,6,0,2.2054236
2,0,2,2007,1,0,6.4643545
1,0,2,2004,1,0,5.8739085
2,1,2,2010,3,0,4.6958413
2,1,2,2019,6,0,2.1489859
1,0,2,2019,2,0,6.1199803
1,0,2,2019,4,0,3.9238622
1,1,2,2007,5,0,2.5715003
2,1,2,2010,2,0,5.8651848
2,1,2,2013,3,0,5.0468907
2,1,2,2013,4,0,3.5569203
1,1,2,2013,2,1,5.8867741
2,0,2,2004,1,0,6.094573
2,1,2,2016,1,0,7.038105
2,1,2,2001,1,0,5.6070099
2,1,2,2007,4,1,3.0878277
1,0,2,2007,5,0,2.0464947
2,0,2,2007,5,1,2.5264337
2,1,2,2001,1,0,5.3713217
2,0,2,2007,1,0,6.3812003
1,1,2,2004,3,0,3.451561
2,1,2,2010,5,1,2.7283137
2,0,2,2013,5,0,2.7621107
1,0,2,2013,4,0,4.1001229
2,1,2,2019,4,0,3.9468417
2,1,2,2013,1,0,6.8135924
2,0,2,2004,5,0,1.832194
1,0,2,2013,6,0,1.9982759
2,0,2,2016,1,0,6.713563
2,0,2,2001,5,0,1.8167887
1,0,2,2007,2,0,5.5256023
1,0,2,2019,5,1,3.5593703
2,0,2,2019,5,0,3.7183464
1,0,2,2013,3,0,4.672483
1,1,2,2016,5,1,3.4158068
2,0,2,2001,3,0,3.5513587
2,1,2,2001,2,0,4.6672854
2,0,2,2004,4,0,3.1381717
1,0,2,2007,4,0,2.9890125
2,0,2,2007,3,0,3.7022367
2,1,2,2007,5,0,2.0383842
1,0,2,2019,4,0,4.4560671
2,1,2,2019,4,0,4.3816447
1,0,2,2001,3,0,3.3181345
2,0,2,2001,2,0,4.4922857
1,1,2,2010,2,0,5.6898413
2,1,2,2001,2,0,4.4048543
1,1,2,2004,4,0,3.2808588
1,0,2,2004,5,0,2.0887434
2,0,2,2013,2,0,5.7208433
1,1,2,2013,6,0,2.0065908
1,0,2,2001,3,0,3.575515
1,0,2,2016,5,0,3.4900146
1,1,2,2019,5,0,3.7151718
2,0,2,2016,3,0,5.1565619
1,0,2,2001,1,0,5.1127801
1,1,2,2016,4,0,4.1574945
1,0,2,2016,5,0,3.3553805
1,1,2,2001,4,0,2.5546043
2,0,2,2016,4,0,3.6231604
2,1,2,2013,3,0,4.5134425
1,0,2,2013,1,0,6.8841796
2,0,2,2016,3,0,5.4209313
2,0,2,2004,5,0,2.0964797
1,1,2,2010,4,0,3.5173252
1,0,2,2010,4,0,3.8196766
2,0,2,2001,4,0,2.8355925
1,0,2,2001,1,0,5.7943144
2,0,2,2004,5,0,2.0998545
1,1,2,2013,3,0,4.7324839
2,0,2,2004,3,0,3.6892591
1,1,2,2004,2,0,4.4604912
2,0,2,2016,1,0,6.9888606
1,1,2,2010,2,0,5.3788395
1,1,2,2004,4,1,2.9790626
1,1,2,2010,1,0,6.346745
2,0,2,2019,5,0,3.3043907
2,0,2,2004,4,1,3.0175414
1,1,2,2013,4,0,3.7672875
1,0,2,2007,3,0,3.873394
2,1,2,2004,4,0,2.8293064
1,0,2,2016,6,0,1.8899043
1,0,2,2001,3,0,3.9601083
2,0,2,2019,3,0,5.5345016
1,0,2,2001,1,0,5.8060255
2,0,2,2007,5,1,2.0446219
2,0,2,2019,5,0,3.2928596
2,1,2,2013,3,0,5.1979051
2,0,2,2001,4,0,2.8502617
1,1,2,2004,4,0,2.7558897
2,0,2,2019,1,0,7.0565329
1,1,2,2019,2,0,6.6164408
1,1,2,2007,3,0,4.4435058
1,1,2,2001,4,0,2.8272896
2,1,2,2007,3,0,4.1987672
1,1,2,2004,3,0,4.1915164
1,1,2,2001,4,0,2.6493151
2,1,2,2016,1,0,7.2650285
2,0,2,2010,1,0,6.8322821
2,0,2,2007,1,0,6.1440802
2,0,2,2001,4,0,2.1946976
1,1,2,2004,4,0,3.0589225
1,0,2,2019,1,0,7.3453655
1,1,2,2013,4,0,4.0602469
2,1,2,2013,3,0,5.0470185
1,0,2,2019,5,0,3.7944007
1,1,2,2001,4,0,2.4511604
2,0,2,2007,2,0,4.7079573
2,0,2,2004,2,0,4.5775142
1,1,2,2001,3,0,3.2061925
2,0,2,2013,5,1,3.1403468
2,0,2,2001,4,0,2.8955724
2,0,2,2001,3,0,3.2620957
2,0,2,2007,4,0,3.3953705
2,1,2,2016,6,0,2.1517866
2,1,2,2016,1,0,7.1030431
2,1,2,2019,2,0,6.5063486
2,1,2,2004,2,0,4.964983
2,0,2,2004,1,0,5.6558475
2,1,2,2016,5,1,2.975091
2,0,2,2004,3,0,3.871743
2,1,2,2013,3,0,4.4969859
2,1,2,2004,2,0,4.4377012
2,1,2,2004,3,0,3.616863
2,0,2,2007,2,0,5.1423268
1,1,2,2016,4,0,3.6579821
2,1,2,2001,2,0,4.6235881
2,0,2,2019,2,0,6.1869345
1,1,2,2007,3,0,4.1141062
1,1,2,2019,1,0,7.3314285
1,1,2,2007,2,0,5.3501697
2,1,2,2010,2,0,5.1037774
1,0,2,2004,1,0,5.5297656
2,1,2,2010,1,0,6.3867664
2,1,2,2007,3,0,4.3301287
1,1,2,2010,5,0,2.3335588
2,0,2,2007,2,0,5.4320679
1,0,2,2019,2,0,6.3783374
1,0,2,2013,4,0,3.6184921
2,0,2,2013,2,0,5.8611631
1,1,2,2013,5,1,2.8603573
1,1,2,2013,1,0,7.08671
2,0,2,2019,3,0,5.7633171
1,1,2,2001,3,0,3.7099857
2,0,2,2016,5,0,3.0136967
2,1,2,2001,4,1,2.2013724
2,1,2,2013,3,0,4.4904819
2,1,2,2004,1,0,6.0815487
1,1,2,2001,1,0,5.5092869
2,1,2,2010,3,0,4.1416326
2,1,2,2016,2,0,5.8254695
2,1,2,2010,2,0,5.3176608
1,0,2,2007,5,1,1.9079405
1,0,2,2010,4,0,3.0248916
2,0,2,2013,2,0,5.6837521
1,0,2,2019,6,0,2.2677712
2,1,2,2013,2,0,5.4667058
2,0,2,2019,3,0,5.3141522
2,0,2,2019,1,0,7.4836321
1,1,2,2016,2,0,5.7236204
2,1,2,2007,4,0,2.8565497
2,1,2,2010,5,0,2.6664541
1,1,2,2007,5,0,2.4740157
2,0,2,2013,4,0,3.6332324
2,0,2,2001,2,1,4.1955509
2,1,2,2019,4,1,4.0232334
2,0,2,2013,1,0,6.5696082
1,0,2,2013,4,0,3.3486109
1,1,2,2001,4,0,2.7181296
2,0,2,2016,1,0,7.0069914
2,1,2,2019,2,0,6.4247704
2,0,2,2010,2,0,5.4663777
2,0,2,2013,3,0,4.8061609
1,1,2,2004,1,0,5.5041962
1,1,2,2019,3,0,5.5790496
2,1,2,2016,1,0,7.2995439
2,0,2,2016,3,0,4.8957367
2,0,2,2004,1,0,5.4603395
2,1,2,2013,3,0,4.4530945
2,1,2,2019,5,0,3.4321227
2,0,2,2010,5,0,2.2834837
2,0,2,2013,2,0,5.767518
2,1,2,2016,1,0,7.4096823
2,1,2,2013,1,0,6.7368345
2,1,2,2016,1,0,6.9900727
1,0,2,2019,6,0,1.8005805
2,1,2,2019,2,0,6.71489
2,0,2,2001,1,0,5.2183819
2,1,2,2013,6,0,2.1375566
2,0,2,2013,3,0,4.7190266
1,1,2,2001,3,0,3.534318
2,1,2,2019,3,0,5.311142
1,1,2,2016,3,0,4.8733249
2,1,2,2019,5,0,3.3313422
2,0,2,2010,4,0,3.2022841
1,1,2,2016,1,0,6.688211
1,1,2,2019,6,0,2.628217
2,0,2,2016,5,0,3.0983291
1,0,2,2004,3,0,4.2995157
2,1,2,2013,5,0,2.772228
2,1,2,2004,2,1,4.7155991
1,0,2,2013,4,0,3.4916077
1,0,2,2007,5,0,2.2284091
2,1,2,2001,3,0,3.1190505
1,0,2,2019,1,0,7.3555689
1,0,2,2013,4,0,4.0205145
1,0,2,2004,3,0,3.8584824
2,1,2,2019,5,0,3.2566726
2,1,2,2010,5,1,2.8428049
2,1,2,2001,2,0,4.6903453
1,0,2,2010,1,0,6.628664
2,0,2,2001,2,0,4.2587113
2,1,2,2016,2,0,6.3814077
2,0,2,2001,2,0,4.9736485
1,1,2,2013,2,0,5.6349139
1,1,2,2001,4,0,2.9606776
1,0,2,2004,2,0,5.1428576
2,1,2,2016,2,0,6.0491853
1,1,2,2019,4,0,4.0505581
2,0,2,2004,4,0,3.0422907
2,1,2,2016,2,0,5.9632769
1,0,2,2007,5,0,1.8558012
2,1,2,2016,3,0,5.2756038
1,1,2,2016,4,0,4.2609692
1,1,2,2019,4,0,3.9157679
1,1,2,2013,2,0,6.0535502
1,1,2,2016,6,0,2.4638505
2,1,2,2004,1,0,6.2024865
2,0,2,2013,5,0,2.3326178
1,1,2,2013,1,0,6.8141451
2,1,2,2016,4,0,4.1597896
2,0,2,2016,6,0,2.4482729
1,0,2,2001,4,0,2.8421416
1,0,2,2013,4,0,3.5083303
1,1,2,2016,6,0,2.0002339
1,1,2,2001,1,0,5.4503589
2,1,2,2001,3,0,3.1539316
2,1,2,2013,1,0,6.8385763
1,1,2,2010,3,0,4.2124562
2,1,2,2010,5,0,2.7764313
2,0,2,2010,2,0,5.6577625
1,1,2,2016,2,0,6.3331585
2,1,2,2019,2,0,5.9762573
1,1,2,2013,2,0,5.9135222
2,1,2,2004,4,0,2.402499
1,1,2,2010,2,0,5.3061962
1,1,2,2013,3,0,4.7471867
2,1,2,2013,3,0,4.6289363
1,0,2,2013,3,0,4.3279839
2,0,2,2013,2,0,6.1939778
1,1,2,2001,2,0,4.5850434
1,1,2,2013,3,0,4.4974065
2,1,2,2019,5,0,3.4716616
1,0,2,2004,4,0,3.0895472
1,1,2,2016,1,0,7.1121602
1,0,2,2016,1,0,6.7396283
2,1,2,2016,2,0,5.9106026
2,1,2,2016,6,0,1.8076094
2,0,2,2016,4,0,3.8496943
2,0,2,2016,4,0,3.6189945
2,0,2,2016,2,0,5.8856864
2,0,2,2013,1,0,6.5059624
2,1,2,2013,4,0,3.9304538
2,1,2,2007,4,0,3.4184246
2,1,2,2004,1,1,5.5318503
2,0,2,2001,5,1,1.8940651
2,1,2,2013,5,0,2.9751878
2,0,2,2007,5,0,2.0549667
1,1,2,2013,3,0,4.5763979
1,0,2,2010,2,0,5.7795925
2,0,2,2019,2,0,6.0852604
1,1,2,2019,1,0,6.9439158
1,0,2,2016,4,0,4.0997281
2,1,2,2007,2,0,4.7809982
2,1,2,2013,4,0,3.4396677
2,0,2,2013,5,0,3.1438832
2,0,2,2013,6,0,2.0272982
1,0,2,2019,5,0,3.4741328
2,0,2,2013,2,0,5.4968328
1,0,2,2016,2,0,5.8186536
1,1,2,2016,1,0,6.7427282
1,0,2,2001,1,0,5.5201879
1,1,2,2016,1,0,6.8106003
2,1,2,2004,5,0,2.1458132
1,0,2,2016,2,0,6.1214747
1,1,2,2001,4,0,2.5175257
2,1,2,2013,3,0,4.8865767
2,0,2,2013,2,0,5.9436445
1,0,2,2010,1,0,6.4234886
2,1,2,2019,2,0,6.5513749
1,1,2,2013,1,0,6.3344617
2,1,2,2010,4,0,3.1944094
2,0,2,2013,4,0,4.0296659
1,1,2,2010,4,0,3.5260589
2,0,2,2001,2,0,4.573545
1,1,2,2001,4,0,2.1386375
1,1,2,2001,4,0,2.8627398
1,0,2,2016,2,0,6.2672701
1,1,2,2004,2,0,4.4559765
1,1,2,2001,2,0,4.7358098
1,0,2,2004,4,1,2.5416794
1,1,2,2001,4,0,2.8805704
1,1,2,2013,3,0,4.9366283
2,0,2,2010,4,0,3.4052022
2,1,2,2013,5,1,2.3535795
1,1,2,2001,4,0,2.4271758
1,0,2,2016,5,0,2.9856386
2,0,2,2013,1,0,6.5504975
2,0,2,2016,4,0,3.9909163
1,1,2,2001,4,0,2.5611591
1,0,2,2010,2,1,5.6256161
1,1,2,2004,2,0,4.6003551
2,0,2,2007,5,0,2.0218861
1,0,2,2010,4,0,3.8560905
2,0,2,2007,1,0,5.9350591
2,0,2,2010,1,0,6.4488668
2,0,2,2019,2,0,6.1543207
1,1,2,2010,3,0,4.2386398
1,0,2,2010,3,0,4.7560391
2,1,2,2019,6,0,2.1803532
1,1,2,2007,1,0,6.5751681
2,1,2,2016,1,0,6.6748152
1,1,2,2010,2,0,5.7214351
2,0,2,2013,1,0,7.0557194
1,0,2,2016,3,1,4.9216385
1,0,2,2016,6,0,1.8479695
1,0,2,2007,2,0,5.5437827
2,0,2,2019,6,0,2.5024102
2,0,2,2013,1,0,6.6026545
2,1,2,2016,1,0,6.8158178
1,1,2,2019,6,1,1.9502469
2,0,2,2004,1,0,5.5858841
2,0,2,2019,4,0,3.9037416
1,0,2,2001,4,0,2.5148716
1,0,2,2013,3,0,5.1802087
1,1,2,2019,6,0,2.1365116
1,0,2,2007,2,0,5.4167447
2,1,2,2010,4,0,3.2831349
1,0,2,2013,4,0,3.9422348
1,0,2,2010,1,0,6.4712787
2,1,2,2007,2,0,5.2745948
1,0,2,2004,1,0,5.597795
1,1,2,2001,4,0,2.9231131
1,0,2,2013,5,0,2.3923063
2,1,2,2019,3,0,5.1406274
1,0,2,2013,5,1,3.1527147
1,1,2,2016,1,0,7.2928605
2,1,2,2019,2,0,6.3139448
2,1,2,2007,5,0,1.8338815
2,1,2,2010,5,0,2.889802
2,0,2,2004,2,0,4.8670411
1,1,2,2013,5,0,2.6973522
1,1,2,2019,1,0,7.2532392
2,0,2,2007,1,0,6.2518139
2,1,2,2013,5,0,2.972584
1,1,2,2013,3,0,5.1728272
1,0,2,2016,5,0,3.3079619
1,1,2,2010,5,0,2.3641024
2,0,2,2019,2,0,6.4813347
1,1,2,2013,4,0,3.4907563
1,1,2,2016,3,0,5.2230744
1,0,2,2001,2,0,4.3934913
2,0,2,2001,3,1,3.5307817
2,1,2,2007,1,0,5.8049922
2,0,2,2007,2,0,4.9372435
1,1,2,2007,4,0,2.9726429
2,0,2,2001,3,0,3.7114992
2,0,2,2001,5,0,1.8279959
2,0,2,2019,2,0,6.680232
2,0,2,2010,3,0,4.5230122
2,0,2,2019,5,0,3.7269316
2,0,2,2016,2,0,6.1772399
1,1,2,2019,3,0,5.6524606
1,1,2,2007,5,0,2.0424643
2,0,2,2010,4,0,3.6221237
2,0,2,2004,3,0,3.5807042
2,0,2,2010,2,0,5.2391882
2,0,2,2007,3,0,3.8566489
2,0,2,2013,5,0,2.7567611
1,0,2,2007,2,0,4.8433266
2,0,2,2013,5,0,2.8792956
2,0,2,2016,2,0,6.0152254
1,1,2,2010,1,0,6.5992708
2,1,2,2007,3,0,3.9666665
2,1,2,2013,6,0,1.8604987
2,0,2,2013,1,0,6.5488257
2,1,2,2019,2,0,6.0842381
1,0,2,2004,2,0,4.7091351
2,0,2,2007,1,0,5.7024984
2,1,2,2001,3,0,3.5088868
1,1,2,2001,1,0,5.8854632
2,1,2,2010,4,1,3.1212528
2,0,2,2004,2,0,5.2841339
1,1,2,2016,2,0,6.4179821
1,0,2,2016,6,0,1.827763
2,0,2,2001,4,0,2.2733116
1,1,2,2019,5,0,3.31744
2,1,2,2016,1,0,7.1118865
1,0,2,2016,4,0,4.4659729
1,1,2,2013,5,0,2.6278079
2,1,2,2007,1,0,6.2299809
1,0,2,2013,2,0,5.8598695
2,1,2,2007,1,0,6.1280541
1,1,2,2019,1,0,7.0885086
1,0,2,2007,5,1,2.5768065
2,0,2,2013,4,0,3.3054588
1,0,2,2019,4,0,4.0631323
2,1,2,2007,1,0,6.3183661
1,1,2,2010,1,0,6.3091097
2,0,2,2016,2,0,5.9656892
1,1,2,2013,4,0,3.3583245
1,1,2,2016,6,0,1.9348197
1,0,2,2013,4,0,3.7636054
2,1,2,2016,4,0,4.3596449
1,0,2,2010,1,0,6.8036213
2,1,2,2013,4,0,3.6748972
1,0,2,2016,4,0,4.0998774
2,0,2,2007,1,0,6.0428476
2,0,2,2016,4,0,3.8455203
1,0,2,2013,3,0,4.3570313
2,0,2,2013,4,0,3.8380661
1,0,2,2016,3,0,5.4866743
2,1,2,2004,4,0,2.5165124
1,0,2,2019,5,0,3.4448178
1,1,2,2016,1,0,6.8427258
1,0,2,2010,1,0,6.665369
2,0,2,2016,1,0,6.9302192
2,0,2,2007,3,0,4.0300384
1,0,2,2010,6,0,1.8369052
1,1,2,2010,2,0,5.3538671
1,1,2,2010,3,0,4.5025845
1,1,2,2004,5,0,1.9377937
2,0,2,2013,1,0,7.0737629
2,1,2,2010,1,0,6.1424675
1,1,2,2007,5,0,2.2753916
1,1,2,2019,5,0,3.7492127
1,0,2,2019,4,0,4.4937706
1,1,2,2007,2,0,5.2643986
2,0,2,2007,4,0,3.0954678
1,0,2,2007,1,0,6.3610759
2,0,2,2004,3,0,3.85584
2,1,2,2007,3,0,4.2167177
2,1,2,2016,5,0,3.3445423
1,0,2,2013,3,0,5.0793324
1,1,2,2010,3,0,4.6727734
1,0,2,2001,4,0,2.7265472
1,0,2,2004,3,0,3.5520697
2,0,2,2016,3,1,4.6392531
2,1,2,2013,4,0,3.6988509
1,1,2,2010,2,0,5.5013413
2,1,2,2001,3,0,3.3942671
1,0,2,2007,5,0,1.8605384
2,0,2,2007,1,0,6.5425768
2,0,2,2010,3,0,4.6661172
1,0,2,2007,3,0,4.0021963
2,1,2,2004,1,0,5.4233642
2,1,2,2001,1,0,5.5862246
2,1,2,2016,6,0,2.274941
2,1,2,2007,3,0,4.5788794
1,1,2,2016,5,0,2.8046973
1,0,2,2016,4,0,4.3959026
1,1,2,2004,3,0,3.7376339
2,1,2,2016,6,0,1.9430621
1,0,2,2016,1,0,7.0052361
2,1,2,2010,1,0,6.6967597
2,0,2,2019,3,0,5.2897425
1,1,2,2019,4,0,4.326344
2,1,2,2007,3,0,4.502357
1,0,2,2016,6,0,1.8347497
1,1,2,2019,6,0,2.4099669
2,1,2,2016,4,0,4.3859687
2,1,2,2010,4,0,3.851913
1,0,2,2016,1,0,6.6479263
2,1,2,2013,5,0,2.9936721
1,1,2,2001,2,0,4.9071569
1,0,2,2010,4,0,3.6698127
1,0,2,2019,2,0,6.2562499
1,1,2,2016,1,0,6.602602
1,0,2,2016,6,1,2.3490853
2,1,2,2016,3,0,5.1395845
2,1,2,2013,2,0,6.0787401
1,1,2,2004,4,0,2.7814372
1,0,2,2013,2,0,5.3115444
1,0,2,2004,2,0,4.6897922
1,1,2,2013,5,0,2.8240542
1,0,2,2010,2,0,5.3275476
2,1,2,2019,1,0,7.0327864
2,1,2,2004,5,0,2.1503911
1,1,2,2016,2,0,6.4134803
2,0,2,2016,1,0,6.72225
2,1,2,2007,1,0,5.9837275
2,0,2,2013,6,0,2.0221622
2,1,2,2007,5,0,2.4828699
1,1,2,2016,2,0,6.390624
2,0,2,2004,5,0,2.1008825
2,0,2,2016,5,0,2.7721734
2,1,2,2016,4,0,4.0577178
2,0,2,2019,4,0,4.640429
2,1,2,2001,3,0,3.700737
2,1,2,2007,2,0,5.4157591
2,1,2,2004,2,0,4.9458132
1,0,2,2010,1,0,6.1591692
1,1,2,2010,4,0,3.8168602
2,0,2,2004,4,0,2.9769402
1,0,2,2016,3,0,5.4789538
1,0,2,2019,5,0,3.3199825
2,1,2,2004,2,0,4.4497828
1,0,2,2013,4,0,3.9105306
2,0,2,2007,2,0,5.5827022
1,1,2,2013,6,0,2.0653782
2,1,2,2016,5,0,2.9227934
2,0,2,2001,2,0,4.9925303
1,0,2,2013,3,1,4.3868666
2,1,2,2004,5,0,1.9008636
2,1,2,2016,3,0,4.8760958
2,1,2,2013,4,0,3.6534386
1,1,2,2019,2,0,6.2780838
1,0,2,2001,4,0,2.4006071
2,0,2,2013,3,0,4.3830571
2,1,2,2016,6,0,1.8763813
1,0,2,2019,4,0,4.1769676
2,0,2,2019,5,1,3.0047617
2,0,2,2019,6,0,2.5261388
2,1,2,2007,3,0,3.7418447
1,1,2,2016,5,0,3.3467155
2,0,2,2010,3,0,4.8714423
1,0,2,2013,3,0,4.4235234
2,0,2,2016,3,0,5.3000093
1,0,2,2001,2,1,4.8769364
1,1,2,2016,5,0,3.3527713
1,0,2,2010,2,0,5.6085215
1,1,2,2004,3,0,4.2062478
1,0,2,2019,5,0,2.9053428
2,1,2,2016,2,0,6.2791553
1,0,2,2019,4,1,4.2780819
2,0,2,2010,4,0,3.4134185
2,0,2,2007,2,0,5.3285718
2,0,2,2007,2,0,5.3837867
1,1,2,2013,3,0,4.4589639
2,0,2,2013,4,0,4.0002432
1,0,2,2004,4,1,2.5906541
2,1,2,2016,5,0,2.6590273
1,1,2,2001,4,0,2.2464235
1,0,2,2013,4,0,3.7572958
1,1,2,2013,6,0,2.0656738
1,0,2,2013,1,0,7.1886592
2,1,2,2010,2,0,5.6809506
1,0,2,2001,3,1,3.1750219
1,0,2,2007,3,0,3.8322694
2,1,2,2016,5,0,2.6340277
2,0,2,2019,3,0,5.6679792
2,1,2,2007,1,0,6.3167753
1,0,2,2013,1,0,6.7323284
2,1,2,2013,4,0,3.9734633
1,1,2,2007,3,0,3.714699
1,1,2,2001,4,1,2.698127
2,1,2,2010,1,0,6.7289572
2,1,2,2010,4,0,3.4825172
2,0,2,2013,3,0,4.73984
1,1,2,2001,1,1,5.443223
1,1,2,2016,4,0,3.9078214
2,1,2,2001,2,0,4.5660486
1,1,2,2001,4,0,2.7636514
1,0,2,2001,4,1,2.5436478
1,1,2,2016,3,0,4.6229548
2,0,2,2001,2,0,4.406188
2,1,2,2019,1,0,7.2307563
1,1,2,2001,1,0,5.4184771
1,1,2,2013,5,1,2.4871552
2,0,2,2007,5,0,1.9869344
1,0,2,2004,2,0,5.042767
2,1,2,2010,5,0,2.1071973
1,0,2,2019,5,0,2.9971364
1,1,2,2019,5,0,3.2988644
1,1,2,2016,4,0,4.2883439
1,0,2,2007,1,0,6.4566765
2,1,2,2010,2,0,5.7978587
2,1,2,2010,3,0,4.1235948
2,0,2,2016,4,0,3.9143343
2,0,2,2016,4,0,4.2999306
2,0,2,2013,2,0,5.9752154
2,0,2,2010,3,0,4.112812
2,0,2,2004,1,0,5.8194265
2,1,2,2007,4,0,3.0196402
2,1,2,2019,4,0,4.688777
1,0,2,2019,3,0,5.0605769
2,1,2,2004,3,0,3.8532279
2,1,2,2001,3,0,3.3354325
2,1,2,2019,3,0,5.2707634
2,0,2,2010,1,0,6.6896291
2,0,2,2016,3,0,4.674334
2,1,2,2004,2,0,4.8711085
1,0,2,2007,1,0,5.7926979
1,0,2,2019,3,0,5.520988
2,1,2,2016,4,0,3.6969094
2,0,2,2001,2,0,4.1644068
